Card 180: 23 26 14 13  1 96 45 39 83 99 | 18 26 27 73  6 70 14 67 63 37 97 32 40 39 83 96 95  1 45 24  3  5 53 99 16
Card 181: 11 49 81 25 15 64 72 75 80 77 | 87 25 19 72 34 16 41 95 13 35 54  5 66 67 24 75 81 74 69 44 47 50 55 49 85
Card 182:  2 60 38  1 53 37 13 87 77 89 | 47 78 85 25 15 43 67 13 17 24 83 53 10 41 46 60 50 95 58 89 38 77  3 87 19
Card 183: 98  8 97 60 10  6 24 80 74 56 | 30  4  9 94 64 93 38 31 41 45 97 18 96 65 95 26 20 83  1 37 63 85 72 25 53
Card 184: 60 83 49 68 97 59 21 99 79 44 | 65 77 74 11 27 20 55 64 95 36 91 89 60 51 22 58 72 67 96 85 92 80 94 30  1
Card 185: 55 38 44 45 66 13 14 96 27 26 | 39 24 72 73 50 65 32 78 74  2 70 43 97 17 42 33 82 93 85 88 57 20  7 77 48
Card 186:  8 36 51 21  2 98 84 30 77 15 | 49 87 53 27 41 91 97 44 26 61 13 33 29 66 96 77 85 34 89 72 43 18 69  4 17
Card 187: 89 50 94 81 70 66 53 95 23  1 | 53 56 75 11  2 26 65 42 91 43 72 47 14 63 54 10 21 48 71 96 16 13 73  8 18
Card 188:  7 24 61 10 32 30 90 28  2 49 | 41 38 47 24 18 67 54 56 29 76  8 91  6 10 73 40 87 48 83 79 63 93 58 75 14
Card 189: 92 24 78  7 31 46 83 68 94 22 | 80 84 27 10 19 48 73 61 54 52 36 90 29 14 99 75 49 42 60 20 91 95 53 23 98
Card 190: 86 60 94 30 85 92 89 23  6 70 |  3 71 47 45 83 25 74 76 14 67 78 56 50 41 61  4 13 64 21 31 32 77  1 43 33
Card 191: 96 45 78 87 43 14 21 77 40 85 | 32 26 91 41  1  6 63 52 27 10 79 61 94 72 39 46 90 35 59 28 54 49 83 92 34
Card 192: 67 53 58 72 82 24 84 52 86 45 | 87 58 45  1 78 98 54 47 84 82 81  2 53 61 24 21 70 52 16 66 67 76 86 72 55
Card 193: 91 57 90 35 55 15  8 67 21  7 | 77  3 26  7 87 21  8 98 89 93 57 58  5 90 15 61 55 45 34 17 91 83 67 35 96
Card 194: 62 24 98 19  5 80 73 70 58 59 | 14 68 19 29 62 80 18 58 53  5 23 59 70 69 99 57 75 73 67 95 24 66 98 16 15
Card 195: 90 47  3 14 54 28 43 30  6 22 | 78 59 43 19  6 52 73 30 94 55 60 25  3 40 47 10 91 90 54 38 14 28 31 62 22
Card 196: 93 18 43 57 35 82 51 44 83 52 | 14 68 39 35 83 52 85 53 81 56 57 51 29 82 79 44 33 17 88 70 43 18 93 58 87
Card 197:  2 99 12 27 87 28 83 71 74 18 | 67  4 87 30 74 83 91 18 33  2 99 41 21 75 96 71 12 86 28 53 37 57 27  1 11
Card 198: 95 52 78 96 15 58 72 47 26 57 | 53 93 58 26 29 21 79 86 40 57 95 78 92 15 36 25 73 96 52 22 47 61 51 59 72
Card 199:  4 19 60 11 34 85 46 65 23 37 | 11 10 60 23 19 85 97 30 63 82 47  2 56 67 65 96 37 18 45  3 64  4 46 34 95
Card 200: 93 99 42 10 90 97 61 32 35 48 | 11 99 61 90 97 96  2 85 42 34 23 35 64 48  7  9 19 14 76 32 20 93 24 10 58
Card 201: 53 62 65 83 35 10 29 61 68 51 | 89 29 86 81 95 68 42 61 73 53 48 62 74 35 78 65 51 28 10 83 70 13 77 90 32
Card 202: 63 30 86 48 80 27 73 39  7 93 | 16 93 39 63 66 58 48 94 28 86 55 30 77 12 14 17 80 52 57  7 18 73 36 79 27
Card 203: 70 40 29 77 12 32 88  5 13 17 | 54 33 55 30 29 32 93 63 49 40 83 47 17 96 64 15 81 77  5 88 48 34 99 72 19
Card 204: 20 80 96 11 35 66 93 38 97 75 | 70 80  3 16 90 52 30 96 28 75 69 72 31 93 58 98 89 29 38 66 35 47 49 11 20
Card 205: 26 95 39 99 87 71 77 38 27 50 | 33 52 74 63 94 26 92 27 50 89  9 31  5 87 60 45 95 38 18 77 97 44 75 99 12
Card 206: 77 82 75 88  1 42 41 96 89 60 | 18 39 64  1 16 97 82 89 36 88 77 23 63 25 75 42 41 24 17 79 27 73 40  5 46
Card 207: 95 76  5 94 77  6 23 59  3 58 | 29 87 45 49 76 90 95 58  7 25 85 62 57 92 26 88 59 27 84 77 72 38  3  6 94
Card 208: 35 47 57 24 52  9 46 68 31 51 | 16 94 64 99 27  4 50 26 82 13 80 86 17 25 23  8 40  6 42 36 52 51 49 45 78
Card 209: 49 80 23 90 62 53 73 17 40 97 | 40 50 92 95 71 44 91 17  8 53 34 80 49 13 56 29 48 90 35 58 27 73 74 97 70
Card 210: 99 66 19 33 11 89 32 60 14 44 | 54 38 11 33  3 66 14 60 44 84  5 79 99  9 63 20 74 49  4 32 19 89 12 24 36
Card 211:  6 57 61 49 91 38 32 88 20 92 |  8 80 90 32 37 84 55 63 62 52 16 64 44 60 54 58 74 86 12 41 88 49  5 83 25
Card 212: 30 56 76 72 86 90 17 69 88 39 | 21 46 44 94  4  2 51  6 48 28 73 59 55 78 12 58 57  8 13 33 43 15 74 32 18
Card 213: 18  6 13 20 64 71 62 49 84 65 | 34 44 91 31 14 62 56  3 60 95 41 15 49 47  8 65  6  4 57 96  5 10 18 22 30
Card 214: 11 55 20  2 82 39 84 50 27 88 | 62 55 43 94 46 10 42 82 89 74 73 28 20 19 32 40  9 47 92 12 95 44 93 53 77
Card 215: 84 17 61 87 44 12  1 98 35 45 | 37 90 41 17 81 50 60 42 31 64 14 33  4 94 49 12 23 29 18 69 95 53 27  9 54
Card 216: 47 88 93 19 35 21 86 81 85 78 | 23 50 62 91 41 32 24 97 51 85 93 47 25 81 54 27 13 90 39 18 99 63 20 45  2
Card 217: 72 97 35  4 66 81  3 53 38 92 | 28 22 59 41 97 94 11 21 87 38  8 51 19 23 63 83 37 18  5  3 13 57 39 47 78
Card 218: 83 87 18 36 45 44 66 48 22 40 | 28 85 37 71 54 77 64 57 91 69 79 23 39 46 73 75  6 43 59 32 25 78 89  7 62
Card 219: 64 73 53 12  4 88 56 77  2 55 | 25 66 75  1 35 72 97 89 96 20 78 62 30 61 90 92 80 24 70 81 56 71 13 33 98
Card 220: 58  2 54 52 55 23 47 16 25 83 | 60 69 18 14  1 15 86 96 63 84 35 64 12 36 38  4  7 76 81 67 28 80 90 31 65
Card 221: 61 93 44 45  1 49 38 20 78 64 |  2 58 29 70 99 51  4  5  6 88 32 85 37 56 19 79 35  7 13 41 94 52 28 75 25
